;artista;musica;letra;selecionado
354;Bruno e Marrone;Ligação Urbana;"Alô amor!
Tô te ligando de um orelhão
Tá um barulho, uma confusão
Mas eu preciso tanto te falar

Depois da seis
Tô te esperando no mesmo lugar
Pois estou louco pra te encontrar
Pra outra noite de aventura

Fui eu que fiz amor por brincadeira
E acabei me apaixonando
Meu amor, eu me rendo à você
Pois estou te amando
Você deixou em mim uma saudade
Com seu jeito de fazer paixão
Você fez maravilhas, loucuras
No meu coração

Um beijo pra você
Não posso demorar
Tô numa ligação urbana
Tem mais gente pra ligar

Um beijo pra você
Não posso demorar
Tô numa ligação urbana
Vem correndo me encontrar

Alô amor!
Tô te ligando de um orelhão
Tá um barulho, uma confusão
Mas eu preciso tanto te falar

Depois da seis
Tô te esperando, no mesmo lugar
Pois estou louco pra te encontrar
Pra outra noite de aventura

Fui eu que fiz amor por brincadeira
E acabei me apaixonando
Meu amor, eu me rendo à você
Pois, estou te amando
Você deixou em mim uma saudade
Com seu jeito de fazer paixão
Você fez maravilhas, loucuras
No meu coração

Um beijo pra você
Não posso demorar
Tô numa ligação urbana
Tem mais gente pra ligar

Um beijo pra você
Não posso demorar
Tô numa ligação urbana
Vem correndo me encontrar

Um beijo pra você
Não posso demorar
Tô numa ligação urbana
Tem mais gente pra ligar

Um beijo pra você
Não posso demorar
Tô numa ligação urbana
Vem correndo me encontrar

Uô Uô Uô Uô eu tô louco pra te amar
Uô Uô Uô Uô vem correndo me encontrar
Uô Uô Uô Uô eu tô louco pra te amar
Uô Uô Uô Uô vem correndo me encontrar
Alô amor!";1
355;Bruno e Marrone;Agora Vai;"Vai
Pode ir embora antes que a chuva caia
Vai
Leva pra longe teu orgulho
Agora vai
Não tenha medo, vá em frente 
Sem olhar pra trás
Vai
Só deixe a porta encostada, por favor
Quem sabe assim por ela entre um novo amor
E me devolva o sossego e a minha paz

Agora vai, sentir na pele tudo aquilo que senti
Beijar a boca de quem nao tá nem aí
Só pra me machucar
Agora vai fazer comigo tudo aquilo o que te fiz
Eu só queria,  só pensava em ser feliz
Meu coração esta aberto se você voltar";1
356;Bruno e Marrone;Beijo de Varanda;"Todo santo dia é mais um dia pra te esquecer
Acabei de ouvir a nossa música no radio e na tv
O que será que isso que dizer?

Tava ali fazendo palavra cruzada
Pra ver se o tempo passa e seu nome apareceu
Agora pouco um vídeo no youtube
E como de costume sabe o que aconteceu
Aquela cena veio e acabou comigo
No terceiro replay eu já tinha me convencido
Que falta você

Nem vou culpar o vento por essa bagunça
Se fui eu que deixei a janela aberta
Então é minha culpa ai ai
E já que entrou na minha vida leva é toda sua

Quero aquele beijo de varanda
E a lua de testemunha
Eu tô até com ciúme
O vento deve estar usando seu perfume";1
357;Bruno e Marrone;Duas Vezes Você;"Se a saudade não doesse assim
Nem tão grande fosse a solidão
Se eu pudesse gostar só de mim
Te expulsava do meu coração
Se eu pudesse não ser como sou
E aprendesse como te odiar
Mas só sei sentir amor
você sabe que ganhou
Mas não vou me entregar

Todos os meus sonhos são teus
Pois comigo você sempre está
Mesmo quando eu penso em Deus
Eu só sei te lembrar, te lembrar
E se fosse preciso escolher
Em te amar ou poder te esquecer
Sei que o meu coração pediria
duas vezes você

Se eu pudesse não ser como sou
E aprendesse como te odiar
Mas só sei sentir amor
você sabe que ganhou
Mas não vou me entregar

Todos os meus sonhos são teus
Pois comigo você sempre está
Mesmo quando eu penso em Deus
Eu só sei te lembrar, te lembrar,te lembrar
E se fosse preciso escolher
Em te amar ou poder te esquecer
Sei que o meu coração pediria
duas vezes você

Todos os meus sonhos são teus
Pois comigo você sempre está
Mesmo quando eu penso em Deus
Eu só sei te lembrar,te lembrar,
E se fosse preciso escolher
Em te amar ou poder te esquecer
Sei que o meu coração pediria
duas vezes você
...";1
358;Bruno e Marrone;Surto De Amor (com Jorge e Mateus);"Ela tava tão linda
Mesmo abraçando ele
O amor da minha vida
Sendo exibida de troféu pra ele

Vez ou outra me olhava
Como quem diz, vem cá
E na frente do povo, num surto de amor
Peguei ela nos braços e a festa parou
A gente se beijando
E o mundo caindo
Um inconformado e “dois doido varrido”
E os convidados de queixo caído
Me vendo levar ela embora comigo";1
359;Bruno e Marrone;Por Um Gole A Mais;"Paguei, eu assumo, eu admito que foi ilusão, errei,
Um descuido um deslize do meu coração, te magoei
Fiz exatamente o que devia pra te ver chorar, e me ver chorar

Não sei, se te imploro de joelhos o perdão ou se te deixo ir
Mas eu vou lutar, te procurar, tentar me redimir
De um erro, uma loucura dessas que a gente faz
Por um gole a mais

Foi nessa hora, que eu me vi ali sentado feito bobo e sem reação
E você na minha frente docemente me estendeu a mão,
E com os olhos cheios da água disse que foi covardia,
O que eu fazia

E foi embora, foi levando a minha paz e o meu sorriso,
E desapareceu, já não sei mais o que faço dessa vida
Já não sou mais eu, se tiver um jeito me perdoa,
Pelo amor de Deus

Não sei, se te imploro de joelhos o perdão ou se te deixo ir
Mas eu vou lutar, te procurar, tentar me redimir
De um erro, uma loucura dessas que a gente faz
Por um gole a mais

Foi nessa hora, que eu me vi ali sentado feito bobo e sem reação
E você na minha frente docemente me estendeu a mão,
E com os olhos cheios da água disse que foi covardia,
O que eu fazia

E foi embora, foi levando a minha paz e o meu sorriso,
E desapareceu, já não sei mais o que faço dessa vida
Já não sou mais eu, se tiver um jeito me perdoa,
Pelo amor de Deus!";1
360;Bruno e Marrone;Amor Não Vai Faltar;"Me diz o que você quer que eu te faça
E eu te faço amor
Me diz o que você quer que eu te diga
E eu te digo sim
Me diz o que você quer que eu te dê
E eu te dou meu bem,
Tudo de mim

Eu faço o que você quiser
Só pra te ver feliz

Eu não vou parar,
Eu vou mimar você até quando eu puder
Se isso é um defeito você pode até pedir pra eu parar, aaaa
Mas isso é tão bom,
Eu cuido de você,
Você cuida de mim

Se existe outro jeito eu prefiro assim
E quer saber eu vou te amar
Assim, você quem vai cuidar de mim
Eu cuido de você enfim, amor não vai faltar

Me diz o que você quer que eu te faça
E eu te faço amor
Me diz o que você quer que eu te diga
E eu te digo sim
Me diz se você quer que eu advinhe eu posso até tentar, descobrir
Eu faço o que você quiser
Só pra te ver feliz

Refrão
Eu não vou parar, eu vou mimar você até quando eu puder
Se isso é um defeito você pode até pedir pra eu parar, aaaa

Mas isso é tão bom,
Eu cuido de você, você cuida de mim
Se existe outro jeito eu prefiro assim
E quer saber... eu não vou parar

Eu vou mimar você até quando eu puder
Se isso é um defeito você pode até pedir pra eu parar, aaaa

Mas isso é tão bom
Eu cuido de você, você cuida de mim
Se existe outro jeito eu prefiro assim
E quer saber eu vou te amar, assim
Você quem vai cuidar de mim
Eu cuido de você e enfim amor não vai faltar
Assim
Eu cuido de você e enfim amor não vai faltar
Assim, amor não vai faltar";1
361;Bruno e Marrone;Agora;"Agora fala que me ama
Agora que não tem mais nada
Diz que morre de amor por mim

Agora

Depois de eu ter chorado rios
Depois de eu tanto ter sofrido
Agora por fim
Vai saber o que um dia eu vivi

Como dizer que não
Que nunca me fez nada?
Depois de tanta dor, que causou pro meu coração
Eu quis até morrer depois que foi embora
E volta tão tranquila, depois que ja não tem mais amor

Sem você ficou mais frio o meu inverno
Parecia frio eterno
Você é minha dor
E agora, e agora fala que me ama
E agora que não tem mais nada
Diz que morre de amor por mim

E agora, depois de eu ter chorado rios
Depois de eu tanto ter sofrido
Agora por fim
Vai saber o que um dia eu vivi

Eu quis até morrer depois que foi embora
E volta tão tranquila, depois que ja não tem mais amor

Sem você, ficou mais frio o meu inverno
Parecia frio eterno
Você é minha dor
E agora, e agora fala que me ama
E agora que não tem mais nada
Diz que morre de amor por mim

E agora depois de eu ter chorado rios
Depois de tanto ter sofrido
Agora por fim
Vai saber o que um dia eu vivi

E quando a chuva, não batia na minha janela
Não podia dormir, te esperava, buscava, teu corpo, teu cheiro, sumiu em um mar de dor

Diz que morre de amor por mim

E agora depois de eu ter chorado rios
Depois de tanto eu ter sofrido
Agora por fim
Vai saber o que um dia eu vivi

Agora";1
362;Bruno e Marrone;Agarrada em mim;"Enquanto a cidade dorme e eu aqui me lembro
Quanto tempo, quanto tempo
A gente já nao fica juntos mais nenhum momento
Quanto tempo, quanto tempo

Eu sei que foi só uma transa
Mas sua lembrança me deixou assim
Querendo ter voce de novo, agarrada em mim
Desculpe se eu senti saudade

Se me deu vontade, eu nao sei fingir
Faz tempo, mas eu nunca te esqueci
Vem, quero amar seu corpo inteiro
Namorar, sentir seu cheiro

Sem ter pressa de acabar, o, o, o
Vem, que eu estou aqui sozinho
Precisando de carinho
Com vontade de te amar";1
363;Luan Santana;Quando a Bad Bater;"Amor, eu só quero o seu bem
Se for embora agora, vai ficar sem ninguém
Amor, eu quero um filho seu
E eu não suporto a ideia de que nada valeu

Para pra ver o quanto a gente cresceu
E tudo que eu te dei de bom
Lembra da gente no seu quarto, no breu
Debaixo do seu edredom

Não vai saber o que fazer
Quando a bad bater e o silêncio trazer minha voz
Não vai saber o que beber
Se esse vinho não mata essa sede
Sede que é de nós

Não vai saber o que fazer
Quando a bad bater e o silêncio trazer minha voz
Não vai saber o que beber
Se esse vinho não mata essa sede
Sede que é de nós

Amor, eu só quero o seu bem
Se for embora agora, vai ficar sem ninguém
Amor, eu quero um filho seu
E eu não suporto a ideia de que nada valeu

Para pra ver o quanto a gente cresceu
E tudo que eu te dei de bom
Lembra da gente no seu quarto, no breu
Debaixo do seu edredom

Não vai saber o que fazer
Quando a bad bater e o silêncio trazer minha voz
Não vai saber o que beber
Se esse vinho não mata essa sede
Sede que é de nós

Não vai saber o que fazer
Quando a bad bater e o silêncio trazer minha voz
Não vai saber o que beber
Se esse vinho não mata essa sede
Sede que é de nós

Vai ver quando a bad bater
Quando essa bad bater
E o silêncio trazer minha voz

Vai ver quando a bad bater
Quando essa bad bater
Vai ver que a sua sede é de nós";1
364;Luan Santana;Água Com Açúcar;"Você terminou com ele e tá chorando
Quer água com açúcar ou meu amor?
E se eu te contar que a água acabou?
O açúcar que tem é só o meu amor

Que coincidência, ó
Eu sozinho e você só
Por que que a gente não se amarra
Um no outro e dá um nó?

Eu sei, você quer desistir
Mas tem uma opção melhor

Antes de desistir do amor
Tenta o meu, por favor
Se não servir, cê joga fora, vai embora e diz que não deu
Mas, antes disso, prova um beijo meu

Que coincidência, ó
Eu sozinho e você só
Por que que a gente não se amarra
Um no outro e dá um nó?

Eu sei, você quer desistir
Mas tem uma opção melhor

Antes de desistir do amor
Tenta o meu, por favor
Se não servir, cê joga fora, vai embora e diz que não deu
Mas, antes disso, prova um beijo meu

Antes de desistir do amor
Tenta o meu, por favor
Se não servir, cê joga fora, vai embora e diz que não deu
Mas, antes disso, prova um beijo meu";1
365;Luan Santana;Tudo Que Você Quiser;"Tem dias que eu acordo pensando em você
Em fração de segundos vejo o mundo desabar
E aí que cai a ficha que eu não vou te ver
Será que esse vazio um dia vai me abandonar?

Tem gente que tem cheiro de rosa, e de avelã
Tem o perfume doce de toda manhã
Você tem tudo
Você tem muito

Muito mais que um dia eu sonhei pra mim
Tem a pureza de um anjo querubim
Eu trocaria tudo pra te ter aqui

Eu troco minha paz por um beijo seu
Eu troco meu destino pra viver o seu
Eu troco minha cama pra dormir na sua
Eu troco mil estrelas pra te dar a lua
E tudo que você quiser
E se você quiser te dou meu sobrenome

Tem gente que tem cheiro de rosa, e de avelã
Tem o perfume doce de toda manhã
Você tem tudo
Você tem muito

Muito mais que um dia eu sonhei pra mim
Tem a pureza de um anjo querubim
Eu trocaria tudo pra te ter aqui

Eu troco minha paz por um beijo seu
Eu troco meu destino pra viver o seu
Eu troco minha cama pra dormir na sua
Eu troco mil estrelas pra te dar a lua
E tudo que você quiser
E se você quiser te dou meu sobrenome

Eu troco minha paz por um beijo seu
Eu troco meu destino pra viver o seu
Eu troco minha cama pra dormir na sua
Eu troco mil estrelas pra te dar a lua
E tudo que você quiser
E se você quiser te dou meu sobrenome";1
366;Luan Santana;Choque Térmico;"Esse seu coração frio e o beijo quente
Tá dando um choque térmico na gente
Com tanto esquenta, esfria, nosso clima varia
Já já eu fico doente

E sempre que um solta, o outro prende
Se um tá de boa, o outro quer briga, e sai da frente
Eu quis estar presente e ela sempre ausente
Não tem amor que aguente

Se for pra voltar de novo não tem morno
Ou a gente congela ou pega fogo
Deixa o gelo da Europa pra outro dia
Prefiro o seu calor da Bahia";1
367;Luan Santana;Escreve Aí;"Te falo tanta coisa
Enquanto tento segurar a lágrima
Que insiste em cair

Entro no meu carro
Abro o vidro
E antes de ir embora eu te digo
""Olha aqui, ainda vou te esquecer... escreve aí""

Chego em casa
E dou de cara com sua foto
Uma ducha e um vinho pra acalmar
E eu penso ""vou partir pra outra logo""
Mas quem é que eu tô tentando enganar?
Mas quem é que eu tô tentando enganar?

É só você fazer assim
Que eu volto
É só você fazer assim
Que eu volto
Que eu volto

É que eu te amo
E falo na sua cara
Se tirar você de mim
Não sobra nada
O teu sorriso me desmonta inteiro
Até num simples estalar de dedos
Talvez você tenha deixado eu ir
Pra ter o gosto de me ver aqui
Fraco demais para continuar
Juntando forças pra poder falar

Que eu volto é só
Você sorrir
Que eu volto é só
Fazer assim

Que eu volto
Que eu volto
Que eu volto

Chego em casa
E dou de cara com sua foto
Uma ducha e um vinho pra acalmar
E eu penso ""vou partir pra outra logo""
Mas quem é que eu tô tentando enganar?
Mas quem é que eu tô tentando enganar?

É só você fazer assim
Que eu volto
É só você fazer assim
Que eu volto
Que eu volto

É que eu te amo
E falo na sua cara
Se tirar você de mim
Não sobra nada
O teu sorriso me desmonta inteiro
Até num simples estalar de dedos
Talvez você tenha deixado eu ir
Pra ter o gosto de me ver aqui
Fraco demais para continuar
Juntando forças pra poder falar

Que eu volto é só
Você sorrir
Que eu volto é só
Fazer assim
Que eu volto é só
Fazer assim

Que eu volto
Que eu volto
Que eu volto";1
368;Luan Santana;"""A""";"Tá em dúvida
Não sabe se é normal gostar de dois
Tá entre o que é e o que já foi
Vou te ajudar a decidir agora, oh

Vamos lá
Suponha que eu sou A e ele é o B
Que assim vai ser mais fácil de entender
Vou começar agora com as perguntas

Quem te leva ao céu? A
Sem te tirar do colchão: A
Quem é que tira o seu mel? A
Te deixa molinha no chão

Não tenha dúvida, quem? A
Te traz o céu pro colchão? A
Quem é que tira o seu mel? A
Te deixa molinha no chão
Acabou a sua dúvida

Tá em dúvida
Não sabe se é normal gostar de dois
Tá entre o que é e o que já foi
Vou te ajudar a decidir agora, oh

Vamos lá
Suponha que eu sou A e ele é o B
Que assim vai ser mais fácil de entender
Vou começar agora com as perguntas

Quem te leva ao céu? A
Sem te tirar do colchão: A
Quem é que tira o seu mel? A
Te deixa molinha no chão

Não tenha dúvida, quem? A
Te traz o céu pro colchão? A
Quem é que tira o seu mel? A
Te deixa molinha no chão
Acabou a sua dúvida";1
369;Luan Santana;Chuva de Arroz;"Não mudei de cidade, nem de telefone
Só escolhi ser feliz
Mesmo endereço, o mesmo apartamento
Em frente a igreja matriz

Por isso todo mundo passa
E quem nunca passou, vai passar
Já ""tô"" dizendo aos meus amigos
Calma que eu não vou pirar
Já pirei!

Me apaixonei
Perdidamente
E o que eu sei,
É que daqui pra frente

Vai ser nossa cidade,
  Nosso telefone
Nosso endereço, 
Nosso apartamento
Sabe aquela igreja?
""Tô"" aqui na frente,
 imaginando chuva de arroz na gente!

Não mudei de cidade, nem de telefone
Só escolhi ser feliz
É o mesmo endereço, o mesmo apartamento
Em frente a igreja matriz

Por isso todo mundo passa
E quem nunca passou, vai passar
Já ""tô"" dizendo aos meus amigos
Calma que eu não vou pirar
Já pirei!

Me apaixonei, 
perdidamente
E o que eu sei, 
é que daqui pra frente

Vai ser nossa cidade
 Nosso telefone
Nosso endereço,
 Nosso apartamento
Sabe aquela igreja?
""Tô"" aqui na frente,
 imaginando chuvas de arroz na gente!


Vai ser nossa cidade, 
 Nosso telefone
Nosso endereço, 
Nosso apartamento
Sabe aquela igreja?
""Tô"" aqui na frente, 
imaginando chuva de arroz na gente!";1
370;Luan Santana;Pra Você Lembrar de Mim;"Não fique aí sofrendo
Com o coração doendo
Você se esqueceu, que o seu amor sou eu

Não quero te ver chorando
Aí, calada pelos cantos
Você se esqueceu
Que o seu amor sou eu!

Nunca esqueça que estou aqui sempre 
a te esperar
pra te amar
me enlouqueça com seus carinhos pra gente sonhar...

Mesmo quando for embora
A saudade vai fazer você voltar
Sei que seu peito chora querendo me amar
Mas eu sei que nessa hora as estrelas vão brilhar
enfim.
Pois deixei o meu nome escrito no céu pra você lembrar
de mim...

Nunca esqueça que estou aqui sempre a te esperar, pra
te amar
Me enlouqueça com seus carinhos pra gente sonhar!

Mesmo quando for embora
A saudade vai fazer você voltar
Sei que seu peito chora
Querendo me amar
Mais eu sei que nessa hora as estrelas vão brilhar
enfim.
Pois deixei o meu nome escrito no céu pra você lembrar
de mim!

Mesmo quando for embora
A saudade vai fazer você voltar
Sei que seu peito chora
Querendo me amar

Mais eu sei que nessa hora as estrelas vão brilhar
enfim.

Pois deixei o meu nome escrito no céu pra você lembrar
de mim...(Bis)";1
371;Luan Santana;Vingança (part. MC Kekel);"Uh, uh, uh, uh

Não vou mais pensar em você
Na minha mente cê não vai entrar
E só vim aqui te avisar
Teu psicológico preparar
Que eu não vou mais te esperar

Eu vou pegar todo mundo
Virar um vagabundo
Depois que eu ficar com essa cidade inteira
Aí cê vai lembrar
Do tanto que eu te dei amor
E o tanto que você não deu valor
E a sua única chance vai ser
Em alguma balada da vida
Eu te beijar sem perceber
Sem ver que é você

Uh, uh, uh, uh

Eu te avisei
Tenta não vacilar
Menina, eu te avisei
Amor é pra cuidar
Se escapar da mão, cai no chão
Não tem conserto, não
Antes de sumir da sua vida
Só mais uma coisa
Tô aqui no portão

E é a última vez que eu vou falar
Seu psicológico preparar
Que eu não vou mais te esperar
Acabou minha paciência

Eu vou pegar todo mundo
Virar um vagabundo
Depois que eu ficar com essa cidade inteira
Aí cê vai lembrar
Do tanto que eu te dei amor
E o tanto que você não deu valor
É sua única chance

Você não deu valor
Você não deu valor
Não deu valor, não deu valor
Amei demais, agora não quero mais nem saber
Deixa as outras aproveitarem por você

Eu vou pegar todo mundo
Virar um vagabundo
Depois que eu ficar com essa cidade inteira
Aí cê vai lembrar
Do tanto que eu te dei amor
E o tanto que você não deu valor
E a sua única chance vai ser
Em qualquer balada por aí
Vou te beijar sem perceber
Sem ver que é você

Eu vou virar um vagabundo
E eu vou me jogar no mundo
Eu vou virar um vagabundo
E eu vou me jogar no mundo
Luan, Kekel";1
372;Luan Santana;Amar Não É Pecado;"Eu não sei de onde vem
Essa força que me leva pra você,
Eu só sei que faz bem,
Mas confesso que no fundo eu duvidei.

Tive medo, em segredo,
Guardei o sentimento e me sufoquei.
Mas agora é a hora,
Vou gritar pra todo mundo de uma vez...

Eu tô apaixonado,
Eu tô contando tudo
E não tô nem ligando pro que vão dizer.

Amar não é pecado
E se eu tiver errado,
Que se dane o mundo,
Eu só quero você.";1
373;Luan Santana;Sinais;"Vi seu sorriso em meu sonho
Segui seu rastro na areia do deserto
Eu escutei sua voz ao vento
Senti seu cheiro cada vez de mim mais perto

Virei um louco, meio obcecado
Pra te encontrar em algum lugar do mundo
E mesmo sem nunca ter te tocado
Me pertencia, bem lá no fundo

Sinais, me mostraram o caminho até você
Vaga-lumes guiam-me sem perceber
E no fim da estrada uma luz parece ser você

Sinais me ajudaram a perceber, 
o meu caminho é você
E ninguém no mundo vai fazer eu me sentir 
de novo assim

Sinais vindos de um lugar tão longe, 
às vezes se escondem
No farol, em uma ilha, 
Numa noite tão vazia eu beijei você
Até o amanhecer";1
374;Luan Santana;Cê Vai Perder Essa Mulher;"Cê vai perder essa mulher
E a culpa nem vai ser minha
Ela tava bem do seu lado, sofrendo sozinha
Só você não viu

Quantas noites ela dormiu
Segurando o telefone
E você chegava atrasado, cheirando a cigarro
Só Deus sabe de onde

E o pior é que você não sabe a mulher que você tem
Ela nunca me deu bola
Nunca foi nada além de amizade
Eu só cuidei dela bem, enquanto cê tava fora

Se quer um culpado, então olha no espelho
Cê deixou ela de lado, não vem me pedir conselho
Ela foi atrás de quem gostava dela de verdade
Quando ela sair do banho, eu falo que você ligou
E tá morrendo de saudade

Cê já perdeu essa mulher
E a culpa nem vai ser minha
Ela tava bem do seu lado, sofrendo sozinha
Só você não viu

Quantas noites ela dormiu
Segurando o telefone
E você chegava atrasado, cheirando a cigarro
Só Deus sabe de onde

E o pior é que você não sabe a mulher que você tem
Ela nunca me deu bola
Nunca foi nada além de amizade
Eu só cuidei dela bem, enquanto cê tava fora

Se quer um culpado, então olha no espelho
Cê deixou ela de lado, não vem me pedir conselho
Ela foi atrás de quem gostava dela de verdade
Quando ela sair do banho, eu falo que você ligou

Se você quer um culpado, então olha no espelho
Cê deixou ela de lado, não vem me pedir conselho
Ela foi atrás de quem gostava dela de verdade
Quando ela sair do banho, eu falo que você ligou
E tá morrendo de saudade

Cê vai perder essa mulher";1
375;Luan Santana;Mesmo Sem Estar (Part. Sandy);"Eu tô na preguiça que sempre te dá
Quando olho no relógio já passou das 6
Eu tô na playlist do teu celular
Escondido na história da música 3

Tô no teu reflexo no espelho
No teu travesseiro, sonho e pesadelo
E quando acordar, eu tô aí
Mesmo sem estar

Tô naquela fome louca de manhã
Na vontade de comer besteira no café
Tô naquela blusa que eu sei que é azul
Só pra me irritar insiste em dizer que não é
Tô na solidão do elevador
No teu cobertor, no filme de amor
Seja onde for, eu tô aí
Mesmo sem estar

Saiba que eu sempre tô aí
Saiba que eu sempre tô aí
Mesmo sem estar
Que tal apostar
A gente não se fala mais por um mês
Você vai ver
Que o tempo não muda nada, nada
Nada, nada
Eu tô aí, mesmo sem estar";1
376;Luan Santana;A Bússola;"Eu me perdi tentando acertar
E sem saída comecei a andar
Por uma selva de perigos
Não consegui escapar

Eu precisava de uma bússola
Alguma coisa assim pra me guiar
E o seu olhar brilhou na imensidão
Salvando meu coração

E o sol nasceu pra mim
Angustia teve fim
Amor descontrolado
Vou pra guerra do seu lado

Só preciso da bússola que me tirou do escuro
A bússola que gira .. gira .. gira
E sempre aponta pro futuro

E se eu for pro Sul mesmo que seja sem querer
Você me trás pro leste para ver o sol nascer

Só preciso da bússola que me tirou do escuro
A bússola que gira ..gira .. gira
E sempre aponta pro futuro

E se eu for pro Sul mesmo que seja sem querer
Você me trás pro leste para ver o sol nascer";1
377;Luan Santana;Meteoro;"Te dei o Sol,
Te dei o Mar
Pra ganhar seu coração;
Você é raio de saudade;
Meteoro da paixão; 
Explosão de sentimentos que eu não pude acreditar;
Aaaahh... 
Como é bom poder te amar;

Depois que eu te conheci;
Fui mais feliz;
Você é exatamente o que eu sempre quis;
Ela se encaixa perfeitamente em mim;
O nosso quebra-cabeça teve fim;

Se for sonho, não me acorde;
Eu preciso flutuar;
Pois só quem sonha, 
Consegue alcançar.

Te dei o Sol,
Te dei o Mar pra ganhar seu coração;
Você é raio de saudade;
Meteoro da paixão;
Explosão de sentimentos que eu não pude acreditar;
Aaahh... 
Como é bom poder te amar;

Depois que eu te conheci;
Fui mais feliz;
Você é exatamente o que eu sempre quis;
Ela se encaixa perfeitamente em mim;
O nosso quebra-cabeça teve fim;

Se for sonho, não me acorde;
Eu preciso flutuar;
Pois só quem sonha,
Consegue alcançar;

Te dei o Sol;
Te dei o Mar pra ganhar seu coração;
Você é raio de saudade;
Meteoro da paixão, 
Explosão de sentimentos que eu não pude acreditar;
Aaahh... 
Como é bom poder te amar.

Tão veloz quanto a luz;
pelo Universo eu viajei;
Vem me guia, me conduz;
Que pra sempre te amarei;

(Refrao 2x)
Te dei o Sol;
Te dei o Mar pra ganhar seu coração;
Você é raio de saudade;
Meteoro da paixão, 
Explosão de sentimentos que eu não pude acreditar;
Aaahh... 
Como é bom poder te amar.(2x)";1
378;Luan Santana;Meu Investimento;"Não, não, põe de volta a blusa
Desce do carro, não me provoca
Que eu não sou mais eu

Tomamos vinho demais
Tire suas mãos de mim
Se começar, não tem freio
E depois vai ser pior

Cinco minutos nesse carro
E eu não respondo por mim
Agora parece tão fácil
Mas, depois, vai ser ruim

Se a gente ficar agora
Cê não vai lembrar desse momento
Me liga quando tiver sóbria
Se ainda estiver querendo

Vamo deixar pra amanhã
Eu não quero tirar proveito
Eu tô pensando no futuro
Você é meu investimento

Cinco minutos nesse carro
E eu não respondo por mim
Agora parece tão fácil
Mas, depois, vai ser ruim

E se a gente ficar agora
Cê não vai lembrar desse momento
Me liga quando tiver sóbria
Se ainda estiver querendo

Vamo deixar pra amanhã
Eu não quero tirar proveito
Eu tô pensando no futuro
Você é meu investimento

E se a gente ficar agora
Cê não vai lembrar desse momento
Me liga quando tiver sóbria
Se ainda estiver querendo

Vamo deixar pra amanhã
Eu não quero tirar proveito
Eu tô pensando no futuro
Você é meu investimento";1
379;Luan Santana;Ignore;"Tô cansado demais
Você não sabe das causas reais
Eu não sinto saudade mais
Até senti um tempo atrás
Eu já te amei demais
Eu já te amei demais
Eu já te amei amei amei demais

Falei por tantas vezes que eu ia sumir
Você não acreditou, cadê eu aí?
Tá me deixando ir só porque me conhece
Depois de uma noitada tudo acontece

Pode ser que nessa madrugada eu te ligue depois de um porre, ignore
Que eu te mande um texto pedindo perdão, me socorre, ignore
E talvez o meu carro esteja viciado na rota
Eu vou parar na sua porta e eu tô aqui na sua porta, ignore
Que nessa madrugada eu te ligue depois de um porre, ignore
Que eu te mande um texto pedindo perdão, me socorre, ignore
E talvez o meu carro esteja viciado na rota
Eu vou parar na sua porta e eu tô aqui na sua porta, ignore

Falei por tantas vezes que eu ia sumir
Você não acreditou, cadê eu aí?
Tá me deixando ir só porque me conhece
Depois de uma noitada tudo acontece

Pode ser que nessa madrugada eu te ligue depois de um porre, ignore
Que eu te mande um texto pedindo perdão, me socorre, ignore
E talvez o meu carro esteja viciado na rota
Eu vou parar na sua porta e eu tô aqui na sua porta, ignore
Que nessa madrugada eu te ligue depois de um porre, ignore
Que eu te mande um texto pedindo perdão, me socorre, ignore
E talvez o meu carro esteja viciado na rota
Eu vou parar na sua porta e eu tô aqui na sua porta, ignore

Pode ser que nessa madrugada eu te ligue depois de um porre, ignore
Que eu te mande um texto pedindo perdão, me socorre, ignore
E talvez o meu carro esteja viciado na rota
Eu vou parar na sua porta e eu tô aqui na sua porta, ignore
Que nessa madrugada eu te ligue depois de um porre, ignore
Que eu te mande um texto pedindo perdão, me socorre, ignore
E talvez o meu carro esteja viciado na rota
Eu vou parar na sua porta e eu tô aqui na sua porta, ignore";1
380;Luan Santana;Tática Infalível;"Nem tudo o que eu posto é o que eu vivo
Nem tudo o que eu escrevo é o que eu sinto

Pra quem vê, eu sou um cara que arregaça na noitada
E só para em casa no domingo
Na verdade, eu sou um nada
Que tinha tudo e não tá mais aqui comigo

Eu vou postar só pra doer em você
Uma foto acompanhado num baile lotado
Eu vou postar só pra doer em você
Eu vou descer o nível, a tática é infalível

Eu vou postar só pra doer em você
Uma foto acompanhado num baile lotado
Eu vou postar só pra doer em você
Eu vou descer o nível, a tática é infalível

Pra quem vê, eu sou um cara que arregaça na noitada
E só para em casa no domingo
Na verdade, eu sou um nada
Que tinha tudo e não tá mais aqui comigo

Eu vou postar só pra doer em você
Uma foto acompanhado num baile lotado
Eu vou postar só pra doer em você
Eu vou descer o nível, a tática é infalível

Eu vou postar só pra doer em você
Uma foto acompanhado num baile lotado
Eu vou postar só pra doer em você
Eu vou descer o nível, a tática é infalível

Eu vou postar só pra doer em você
Uma foto acompanhado num baile lotado
Eu vou postar só pra doer em você
Eu vou descer o nível, a tática é infalível";1
